geometry,optimizer,seed,task,source_prev,source_next,train_acc,task_start_acc,online_acc,train_ce,task_start_ce,mean_abs_dphi_l1,mean_abs_dphi_l2,activeunit_frac_l1,activeunit_frac_l2,V,Q,X,V_next,delta_V,identity_residual,R,R_next,d_eff,c,rho,balance,mean_shift_sq,raw_W_sq,raw_W_next_sq,raw_D_sq,raw_X,top10_Q_fraction
rgb32,adam,300,11,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t010.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t011.npz,0.9950000047683716,0.1008333340287208,0.7254854440689087,0.0382415056228637,19.453372955322266,0.1245774626731872,0.1466199904680252,1.0,1.0,22166.434032368714,8349.792608911313,-4710.303831454752,21095.618978370523,-1070.8150539981907,0.0,148.88396163579446,145.24330958213022,91.37719961189067,-0.34622877637034055,0.6137477711361619,1.1282445090738378,20239.144118119173,51226.35489613597,55058.51351103051,12857.806619851335,-4512.824002478422,0.7143067339609996
rgb32,adam,300,12,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t011.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t012.npz,0.9991666674613952,0.0841666683554649,0.7284353971481323,0.0325761809945106,22.103063583374023,0.1285224556922912,0.1519899815320968,1.0,1.0,21095.618978370523,8175.738842397561,-4069.0936791850077,21133.170462398062,37.55148402753912,-6.366462912410498e-12,145.24330958213022,145.37252306539247,90.41979231560732,-0.309840401526574,0.622540154006047,0.9954069614072294,18798.85270715695,55058.51351103051,58812.6939334924,12582.775947548658,-4414.297762543377,0.7302466736887372
rgb32,adam,300,13,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t012.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t013.npz,0.9975000023841858,0.0983333364129066,0.7312625050544739,0.0386737510561943,22.44407844543457,0.1243074461817741,0.1448574960231781,1.0,1.0,21133.170462398062,8123.976559250861,-3446.726466826112,22363.69408799672,1230.5236255986565,1.9099388737231493e-11,145.37252306539247,149.544956745444,90.13310467997239,-0.2630511229835691,0.6200147234111641,0.8485318591672416,18533.770870559514,58812.6939334924,62775.24112215716,12916.078834177824,-4476.76582275654,0.7118350215359275
rgb32,adam,300,14,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t013.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t014.npz,0.9891666769981384,0.0949999988079071,0.7312833666801453,0.0568922571837902,20.35850715637207,0.1260399520397186,0.1398399770259857,1.0,1.0,22363.69408799672,7898.885952860728,-3890.243356832683,22482.093327192062,118.3992391953434,-1.9099388737231493e-11,149.544956745444,149.94029921002578,88.87567694741193,-0.29269956474152165,0.5943074168572361,0.9850106407533986,19857.592235751516,62775.24112215716,66890.68262069325,12737.158515742844,-4310.858508603377,0.7109965900915907
rgb32,adam,300,15,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t014.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t015.npz,0.9866666793823242,0.1050000041723251,0.7164250016212463,0.0737006887793541,21.872976303100582,0.1215174496173858,0.1341399550437927,1.0,1.0,22482.093327192062,8388.227341913436,-4030.2542817273456,22809.812105650806,327.71877845874405,-9.094947017729282e-13,149.94029921002578,151.0291763390465,91.58726626509515,-0.29348031644240785,0.6108248866224161,0.9609311043799167,19226.730505297775,66890.68262069325,70566.92465219565,13524.847916697363,-4924.302942597499,0.7404319105855659
rgb32,adam,300,16,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t015.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t016.npz,0.971666693687439,0.0949999988079071,0.7240645885467529,0.1062934622168541,18.65092086791992,0.1238649487495422,0.1577875018119812,1.0,1.0,22809.812105650806,8249.130092150614,-3982.4665396685728,23094.009118464273,284.19701281346715,-9.094947017729282e-13,151.0291763390465,151.96713170440597,90.82472181157844,-0.2903268521699507,0.6013720263406943,0.9655482445253357,20989.991120697596,70566.92465219565,74025.44035278652,12853.53043993254,-4697.507369670873,0.7313196791986237
rgb32,adam,300,17,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t016.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t017.npz,0.9958333373069764,0.0916666686534881,0.7244020700454712,0.0381562896072864,22.050870895385746,0.1240674555301666,0.1539999842643737,1.0,1.0,23094.009118464273,7680.6353248616215,-3719.33294111766,23335.978561090575,241.96944262630132,0.0,151.96713170440597,152.7611814601163,87.63923393584417,-0.2792651980320286,0.5766986120808862,0.9684961682996373,14819.608037222442,74025.44035278652,78072.3466610024,13351.534612632173,-4652.31415220817,0.6854670243307379
rgb32,adam,300,18,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t017.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t018.npz,0.912500023841858,0.0966666713356971,0.7424833178520203,0.2916507422924042,21.510894775390625,0.119357444345951,0.1272849589586258,1.0,1.0,23335.978561090575,8379.085807827167,-3649.52296681796,24416.018435281843,1080.0398741912686,2.1827872842550278e-11,152.7611814601163,156.25625886754693,91.53734651947896,-0.2609905445487586,0.599218634240388,0.8711028984591198,17590.238570276782,78072.3466610024,82392.5010503784,12915.30848232229,-4297.57704647319,0.7192643452717272
rgb32,adam,300,19,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t018.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t019.npz,0.9916666746139526,0.0975000038743019,0.7408104538917542,0.0579116567969322,16.878767013549805,0.1226874515414238,0.140889972448349,1.0,1.0,24416.018435281843,9088.091616008845,-4024.559131502724,25454.991788285213,1038.97335300337,-2.7284841053187847e-11,156.25625886754693,159.54620580974407,95.33148281658502,-0.27017461569942813,0.6100970515196722,0.8856775000844813,17741.692648574222,82392.5010503784,86457.77973318537,12947.101305228944,-4440.911311211045,0.7408861904617944
rgb32,adam,300,20,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t019.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t020.npz,0.9975000023841858,0.0874999985098838,0.717564582824707,0.0366680994629859,20.855457305908203,0.1208424493670463,0.1419924795627594,1.0,1.0,25454.991788285213,9458.916635570587,-4543.423048845881,25827.06232616405,372.07053787883706,1.0913936421275139e-11,159.54620580974407,160.7080033046396,97.25696188741753,-0.29280332037470086,0.609584924905044,0.9606645716191596,22236.516262377238,86457.77973318537,90199.78825741993,13771.200793142169,-5014.596134453868,0.7452734552576631
rgb32,adam,300,21,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t020.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t021.npz,0.9975000023841858,0.0933333337306976,0.7306541800498962,0.0391019657254219,19.499629974365234,0.1258674561977386,0.139764979481697,1.0,1.0,25827.06232616405,9186.307009587827,-3768.7784488632087,27475.81243802545,1648.7501118613982,-1.0913936421275139e-11,160.7080033046396,165.75829523141655,95.84522423985364,-0.2446767057750184,0.5963935975121819,0.8205209002768366,20989.533296134498,90199.78825741993,94162.619439947,13085.177818839522,-4561.173318156263,0.7218900418400226
rgb32,adam,300,22,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t021.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t022.npz,0.9891666769981384,0.1099999994039535,0.7314583659172058,0.0633722841739654,19.2226676940918,0.1224999502301216,0.1383549869060516,1.0,1.0,27475.81243802545,9786.77353162157,-4544.995642816907,28172.594684013195,696.7822459877461,-9.094947017729282e-12,165.75829523141655,167.84693826225487,98.92812305720537,-0.27716502744446914,0.5968215522432285,0.9288036814445112,20920.190561414875,94162.619439947,98266.07086129386,13533.910746517775,-4715.229662585526,0.7352712210278219
rgb32,adam,300,23,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t022.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t023.npz,1.0,0.0925000011920929,0.7221645712852478,0.0311426352709531,21.04100799560547,0.1215549483895301,0.1406574696302414,1.0,1.0,28172.594684013195,9400.881603217487,-4850.8110934617625,27871.854100307177,-300.7405837060178,2.000888343900442e-11,167.84693826225487,166.9486570784778,96.95814356317621,-0.2980688877195533,0.5776581006898235,1.0319906787894348,23921.25823199596,98266.07086129386,102041.61912310068,13906.449076965237,-5065.450407579274,0.7453813483451902
rgb32,adam,300,24,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t023.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t024.npz,0.8950000405311584,0.1008333340287208,0.7095146179199219,0.3401874005794525,20.4576416015625,0.1212399452924728,0.1377774626016616,1.0,1.0,27871.854100307177,8244.601885177373,-4617.939355676323,26880.57727413189,-991.2768261752863,-1.2732925824820995e-11,166.9486570784778,163.95297275173724,90.79979011637292,-0.3046354573737409,0.5438785295151582,1.120233437585076,21173.06594608083,102041.61912310068,105349.952472128,13703.737963822901,-5197.702307397853,0.7284867422884186
rgb32,adam,300,25,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t024.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t025.npz,0.9883333444595336,0.1008333340287208,0.7127875089645386,0.062415175139904,17.59644317626953,0.1204449534416198,0.1477899700403213,1.0,1.0,26880.57727413189,8549.060887253148,-4071.728083577354,27286.181994230326,405.6047200984358,-4.547473508864641e-12,163.95297275173724,165.1852959383199,92.46113176493758,-0.2685964490003379,0.563949102069318,0.9525556402688385,14919.404554268314,105349.952472128,108795.5304880974,13438.44870936626,-4996.435346698474,0.7253628540414374
rgb32,adam,300,26,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t025.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t026.npz,0.9950000047683716,0.1050000041723251,0.7401687502861023,0.0446751452982425,19.629209518432617,0.1218024492263794,0.1462374627590179,1.0,1.0,27286.181994230326,8942.81510981685,-4355.898795463072,27517.19951312103,231.0175188907051,0.0,165.1852959383199,165.88308989502525,94.56645869343342,-0.27884911413839686,0.5724871463664931,0.9741672486735068,21120.925478311132,108795.5304880974,112905.63018967604,13281.581990647734,-4585.741144534607,0.7288552280341677
rgb32,adam,300,27,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t026.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t027.npz,0.8500000238418579,0.1099999994039535,0.7282437682151794,0.5787553787231445,20.86554336547852,0.1170399412512779,0.1259499490261078,1.0,1.0,27517.19951312103,9055.984759121298,-3137.1380475641126,30298.908177114106,2781.708663993075,1.8189894035458565e-12,165.88308989502525,174.06581564774316,95.16293794918954,-0.1987301096322409,0.5736747368849404,0.6928320069011488,21876.696594216377,112905.63018967604,116706.82577533646,13938.713860828464,-5068.759137584082,0.7153373977047772
rgb32,adam,300,28,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t027.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t028.npz,0.9950000047683716,0.1183333396911621,0.7148749828338623,0.0454685427248477,15.50779628753662,0.1179699525237083,0.1491024792194366,1.0,1.0,30298.908177114106,9663.80717587641,-5233.192713754362,29496.329925481783,-802.5782516323234,-1.0913936421275139e-11,174.06581564774316,171.74495604087411,98.3046650768742,-0.3058293140756493,0.5647557201915697,1.0830499033171703,19428.378866738763,116706.82577533646,120156.73015788046,14128.271761297112,-5339.18368937665,0.7346584521899961
rgb32,adam,300,29,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t028.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t029.npz,0.9958333373069764,0.1058333367109298,0.7130687832832336,0.0490846820175647,21.15811538696289,0.1225599572062492,0.1559125036001205,1.0,1.0,29496.329925481783,9778.822385443433,-5361.30871607412,28552.534878776984,-943.7950467047995,7.275957614183426e-12,171.74495604087411,168.97495340664244,98.88792841112323,-0.31567743957051425,0.5757835961574824,1.0965141823323963,20692.92649959626,120156.73015788046,123583.63916750338,13314.819053370442,-4943.955021873789,0.7438840016339096
rgb32,adam,300,30,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t029.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t030.npz,0.98416668176651,0.1000000014901161,0.7236520648002625,0.0796419233083725,19.091915130615234,0.1162899434566497,0.1377249658107757,1.0,1.0,28552.534878776984,9489.37954241724,-3959.138887311524,30123.636646571187,1571.1017677942036,1.0913936421275139e-11,168.97495340664244,173.56162204407744,97.41344641484173,-0.24052459561341766,0.5764963649992187,0.8344357751977972,15795.269128340866,123583.63916750338,128149.17006937173,14101.11496700257,-4767.792032567179,0.7307625839508443
rgb32,adam,300,31,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t030.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t031.npz,0.9925000071525574,0.0916666686534881,0.7156521081924438,0.0524666681885719,18.585124969482425,0.1197624504566192,0.1397499740123748,1.0,1.0,30123.636646571187,9774.972408148002,-4929.268323727486,30040.072407264197,-83.5642393069902,-2.000888343900442e-11,173.56162204407744,173.3207212287792,98.86846012833416,-0.2872572438325938,0.5696447115666254,1.0085487954152499,18066.368759540866,128149.17006937173,131641.9095091537,14196.477252301429,-5351.868906259782,0.7233496805306892
rgb32,adam,300,32,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t031.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t032.npz,0.9983333349227904,0.0933333337306976,0.7242187857627869,0.0351740531623363,19.06757926940918,0.1162899509072303,0.1442499905824661,1.0,1.0,30040.072407264197,9611.87560098044,-5207.163735970256,29237.62053630412,-802.4518709600779,-5.4569682106375694e-12,173.3207212287792,170.99011824168122,98.04017340345966,-0.30644086228673,0.565657543474268,1.0834854615553098,19603.725698575967,131641.9095091537,135675.82177942843,14339.731603555936,-5152.909666640685,0.7256889812698151
rgb32,adam,300,33,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t032.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t033.npz,0.9925000071525574,0.0975000038743019,0.7109395861625671,0.0497394502162933,19.25783348083496,0.122372455894947,0.1413624733686447,1.0,1.0,29237.62053630412,10315.438093886885,-4906.799467852264,29739.45969448649,501.83915818237074,1.2732925824820995e-11,170.99011824168122,172.45132558054314,101.56494520200799,-0.2825422884036337,0.5939813729963849,0.9513506693933089,25334.51747878609,135675.82177942843,138713.85992107313,14508.011259321123,-5734.986558838263,0.7392602873980991
rgb32,adam,300,34,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t033.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t034.npz,0.9925000071525574,0.0858333334326744,0.7264208197593689,0.0665399879217147,20.35745429992676,0.1211724430322647,0.1424349695444107,1.0,1.0,29739.45969448649,9399.264753667543,-4624.278652720638,29890.16714271275,150.70744822626148,-5.4569682106375694e-12,172.45132558054314,172.8877298789962,96.94980533073567,-0.27658620649454546,0.5621864894593426,0.9839660386023852,19928.726671204677,138713.85992107313,142532.03038252878,13593.23510503038,-4887.532321787427,0.7291843446496639
rgb32,adam,300,35,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t034.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t035.npz,0.9883333444595336,0.1050000041723251,0.7018271088600159,0.0748386308550834,20.943523406982425,0.1195449531078338,0.1343349665403366,1.0,1.0,29890.16714271275,10052.25949486385,-4777.850083199988,30386.726471176622,496.55932846387077,-3.637978807091713e-12,172.8877298789962,174.31788913125533,100.26095698158805,-0.27563635689777816,0.5799194486026309,0.9506022174698545,22711.208917357533,142532.03038252878,145744.73185349218,15179.014713006449,-5983.156621021557,0.7353594225382534
rgb32,adam,300,36,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t035.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t036.npz,0.996666669845581,0.0883333384990692,0.7246979475021362,0.0398727878928184,18.937204360961918,0.123617447912693,0.1518549770116806,1.0,1.0,30386.726471176622,10009.339910851579,-4926.049245799167,30543.967890429867,157.2414192532451,0.0,174.31788913125533,174.7683263364099,100.04668865510531,-0.282458125066166,0.5739324239967915,0.9842905305790672,26825.698970079236,145744.73185349218,149341.26753090988,13729.258367882905,-5066.361345232686,0.7399576128876743
rgb32,adam,300,37,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t036.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t037.npz,0.893333375453949,0.1099999994039535,0.7340750098228455,0.3416583240032196,22.990087509155277,0.1142049506306648,0.1264524608850479,1.0,1.0,30543.967890429867,10032.793603129636,-3541.297284065678,33494.16692542813,2950.1990349982625,-1.7280399333685637e-11,174.7683263364099,183.01411673810338,100.16383380806485,-0.20229666357828993,0.5731234938718841,0.705944410729431,26102.78515361012,149341.26753090988,153537.68645436398,13778.400187613897,-4790.9906320800155,0.743620139359846
rgb32,adam,300,38,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t037.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t038.npz,0.9866666793823242,0.1116666719317436,0.7280916571617126,0.068548209965229,15.064668655395508,0.121097445487976,0.1440924853086471,1.0,1.0,33494.16692542813,9250.802828409076,-5946.220659670062,30852.52843449712,-2641.638490931011,3.637978807091713e-11,183.01411673810338,175.64887826142564,96.18109392395719,-0.3378055021558999,0.5255392077846877,1.2855577553570394,22168.081987285914,153537.68645436398,156814.5708374339,13738.515241777472,-5230.815429353835,0.7236299020056398
rgb32,adam,300,39,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t038.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed300/t039.npz,0.9958333373069764,0.0941666662693023,0.7150708436965942,0.0532560348510742,20.80023765563965,0.1187799498438835,0.1469574868679046,1.0,1.0,30852.52843449712,10269.411235096963,-4723.159354923738,31675.62095974658,823.0925252494599,-2.7284841053187847e-11,175.64887826142564,177.97646181376507,101.338103569669,-0.26534716088130095,0.5769356717373579,0.9198500764643188,18672.411522537677,156814.5708374339,159962.89734744624,14311.446188890806,-5581.559839439297,0.7331715066058011
