seed,env,act,task,floor_acc,online_acc,online_ce,train_acc,train_ce,zmean_l1,gate_mean_l1,lowgate_l1,tinygate_l1,neggate_l1,zmed_l1,zmean_l2,gate_mean_l2,lowgate_l2,tinygate_l2,neggate_l2,zmed_l2,wnorm_l1,wnorm_l2,wnorm_l3,cnorm_l1
1,PM,ELU1,1,0.11416666666666667,0.988739550113678,0.040181685239076614,1.0,5.7195822591893375e-05,0.8644853830337524,0.8747785091400146,0.008141666650772095,0.0,0.0,0.7909795045852661,2.1422810554504395,0.8097171187400818,0.05559999868273735,0.0,0.0,2.0403013229370117,1.5484386682510376,1.1230955123901367,1.4369038343429565,1.5344477891921997
1,PM,R,1,0.11416666666666667,0.9871354103088379,0.04547160863876343,1.0,5.9259735280647874e-05,1.2515456676483154,0.7739499807357788,0.2260499894618988,0.2260499894618988,0.0,1.2725297212600708,3.0444300174713135,0.7801916599273682,0.21980831027030945,0.21980831027030945,0.0,3.5140960216522217,1.627942442893982,1.0568865537643433,1.345523715019226,1.6092965602874756
1,PM,GELU,1,0.11416666666666667,0.987625002861023,0.041831355541944504,1.0,6.713350740028545e-05,1.5208771228790283,0.8756706118583679,0.029891667887568474,0.0003583333163987845,0.0641416609287262,1.4324678182601929,3.5617105960845947,0.887813925743103,0.02708333171904087,0.00011666666978271678,0.06380833685398102,3.5284411907196045,1.6130526065826416,1.0328447818756104,1.313658595085144,1.5917788743972778
1,PM,SILU,1,0.11416666666666667,0.9864583015441895,0.045149918645620346,1.0,6.692529132124037e-05,1.8986330032348633,0.9073148965835571,0.016325000673532486,0.0,0.02877500094473362,1.816936731338501,4.159693717956543,0.8985604643821716,0.022066663950681686,0.0,0.051258329302072525,4.124337196350098,1.6948727369308472,1.0399409532546997,1.3170511722564697,1.6684701442718506
1,K784,LR,1,0.12416666666666666,0.8651666641235352,0.4025493562221527,1.0,0.0013242254499346018,-0.08224348723888397,0.5393125414848328,0.0,0.0,0.0,-0.02893628180027008,1.362086296081543,0.8989525437355042,0.0,0.0,0.0,1.343794345855713,2.6618056297302246,1.617571234703064,2.510737419128418,2.6561200618743896
1,K784,ELU1,1,0.12416666666666666,0.7959479093551636,0.5980983972549438,1.0,0.0071013690903782845,-0.5742079615592957,0.6131219267845154,0.0336499959230423,0.0,0.0,-0.5552455186843872,0.14824426174163818,0.7551806569099426,0.012108334340155125,0.0,0.0,0.18148738145828247,3.373785972595215,1.6188956499099731,2.4327971935272217,3.367856740951538
1,K784,GELU,1,0.12416666666666666,0.8696874976158142,0.38591909408569336,1.0,0.0014121461426839232,-0.22072750329971313,0.46976104378700256,0.14258332550525665,0.0006000000284984708,0.33096668124198914,-0.1979784220457077,1.3772788047790527,0.9012172222137451,0.01875000074505806,0.0,0.04098333418369293,1.389030933380127,2.945178270339966,1.7208940982818604,2.195373058319092,2.937528610229492
1,K784,SILU,1,0.12416666666666666,0.8416354060173035,0.46312832832336426,1.0,0.001552399480715394,0.029655711725354195,0.5270110368728638,0.08647500723600388,0.0,0.1907750368118286,0.016190407797694206,2.0798444747924805,0.9520649909973145,0.00814999919384718,0.0,0.011941667646169662,2.1010217666625977,3.2032556533813477,1.7002018690109253,2.2393851280212402,3.194729804992676
1,K107,GELU,1,0.12416666666666666,0.8683958053588867,0.38861551880836487,1.0,0.0015310319140553474,-0.1716979444026947,0.4886177182197571,0.1338166743516922,0.0006333333440124989,0.3135833442211151,-0.18351709842681885,1.491296648979187,0.9264390468597412,0.014683333225548267,0.0,0.030491668730974197,1.4576839208602905,2.976921558380127,1.699273943901062,2.2201576232910156,2.968735456466675
1,K107,SILU,1,0.12416666666666666,0.8386145830154419,0.4691300392150879,0.8975000381469727,0.3218943476676941,-0.4861219823360443,0.3961030840873718,0.11613333970308304,0.0,0.27263331413269043,-0.4894486665725708,0.8086150288581848,0.7353951334953308,0.03172500059008598,0.0,0.04078333452343941,0.8233286142349243,3.270005464553833,1.7268297672271729,2.249570608139038,3.261915922164917
2,RL,LR,1,0.10833333333333334,0.8529062271118164,0.4427381455898285,1.0,0.003700872417539358,-0.48608481884002686,0.4541650414466858,0.0,0.0,0.0,-0.2927129864692688,1.0214049816131592,0.8390800356864929,0.0,0.0,0.0,1.032568335533142,2.9663119316101074,1.643492341041565,2.4738996028900146,2.9593374729156494
2,RL,ELU1,1,0.10833333333333334,0.790135383605957,0.6134929656982422,0.9650000333786011,0.10219992697238922,-0.6299575567245483,0.5999380350112915,0.04387500137090683,0.0,0.0,-0.6167946457862854,0.4023931622505188,0.8129103779792786,0.005141666624695063,0.0,0.0,0.3928077816963196,3.359058141708374,1.6003475189208984,2.4586949348449707,3.3522143363952637
2,RL,R,1,0.10833333333333334,0.8475416302680969,0.45993953943252563,1.0,0.003256401978433132,-0.33168837428092957,0.3583333492279053,0.6416667103767395,0.6416667103767395,0.0,-0.2904342710971832,1.239985704421997,0.8435333967208862,0.15646667778491974,0.15646667778491974,0.0,1.3784494400024414,2.41191029548645,1.5533208847045898,2.634814977645874,2.4047019481658936
2,RL,GELU,1,0.10833333333333334,0.8599687218666077,0.4130801260471344,1.0,0.0029660342261195183,-0.10373272746801376,0.48885032534599304,0.12253334373235703,0.0006583333015441895,0.3032333254814148,-0.15111637115478516,1.5296638011932373,0.9200685024261475,0.016124999150633812,0.0,0.034833334386348724,1.553341031074524,3.0587475299835205,1.619871973991394,2.213520050048828,3.0517895221710205
2,RL,SILU,1,0.10833333333333334,0.8254479169845581,0.5053017735481262,0.9991666674613953,0.004353485070168972,-0.03587992116808891,0.5049044489860535,0.08978334069252014,0.0,0.19495834410190582,-0.1132611483335495,1.7788864374160767,0.910190224647522,0.012083333916962147,0.0,0.016058333218097687,1.7976762056350708,3.429595947265625,1.7198684215545654,2.2666232585906982,3.4219000339508057
2,PM,LR,1,0.11583333333333333,0.9872916340827942,0.04475291818380356,1.0,6.368160393321887e-05,1.1560356616973877,0.8154025077819824,0.0,0.0,0.0,1.1033062934875488,3.2167093753814697,0.8708275556564331,0.0,0.0,0.0,3.1436305046081543,1.6348977088928223,1.0726524591445923,1.3803958892822266,1.6193270683288574
2,PM,ELU1,1,0.11583333333333333,0.9891353845596313,0.040221527218818665,1.0,5.514542499440722e-05,0.830750048160553,0.8786165714263916,0.004833333194255829,0.0,0.0,0.7718476057052612,1.992226243019104,0.7994765639305115,0.055633336305618286,0.0,0.0,1.9847779273986816,1.5386425256729126,1.135413408279419,1.4527515172958374,1.525734305381775
2,PM,R,1,0.11583333333333333,0.9868229031562805,0.04710991308093071,1.0,6.185928941704333e-05,1.1339099407196045,0.7265668511390686,0.2734333574771881,0.2734333574771881,0.0,1.1545404195785522,2.7493176460266113,0.7473499774932861,0.25265002250671387,0.25265002250671387,0.0,3.285327911376953,1.590963363647461,1.0367929935455322,1.413706660270691,1.5758697986602783
2,PM,GELU,1,0.11583333333333333,0.9873229265213013,0.04301700368523598,1.0,6.696343916701153e-05,1.5554721355438232,0.8927688598632812,0.0242166668176651,0.0002500000118743628,0.053300004452466965,1.6058220863342285,3.3255796432495117,0.863567590713501,0.03578333556652069,0.0008750000852160156,0.08465000241994858,3.4452662467956543,1.6485384702682495,1.0219212770462036,1.3338593244552612,1.6298589706420898
2,PM,SILU,1,0.11583333333333333,0.9865208268165588,0.045888371765613556,1.0,6.848295743111521e-05,1.9621946811676025,0.9251930713653564,0.011866667307913303,0.0,0.019225001335144043,2.0121545791625977,3.9106943607330322,0.8790895938873291,0.02996666729450226,0.0,0.06514167040586472,4.1068220138549805,1.7218519449234009,1.0327061414718628,1.3242576122283936,1.6982181072235107
2,K784,LR,1,0.10833333333333334,0.8576771020889282,0.4240870773792267,1.0,0.0017314603319391608,-0.03255831450223923,0.5479674339294434,0.0,0.0,0.0,-0.03273804113268852,1.4550906419754028,0.906872570514679,0.0,0.0,0.0,1.4279727935791016,2.749723434448242,1.6288119554519653,2.5162651538848877,2.742619276046753
2,K784,ELU1,1,0.10833333333333334,0.7925103902816772,0.6061850786209106,0.9791666865348816,0.0575750432908535,-0.48336753249168396,0.6393792629241943,0.029358334839344025,0.0,0.0,-0.49048155546188354,0.3782714903354645,0.8085850477218628,0.006416665855795145,0.0,0.0,0.3737744688987732,3.2996139526367188,1.6177291870117188,2.5108439922332764,3.2940609455108643
2,K784,GELU,1,0.10833333333333334,0.8610104322433472,0.4115735590457916,1.0,0.0026299692690372467,-0.1666993945837021,0.46472054719924927,0.1273166686296463,0.0006083332700654864,0.3262833058834076,-0.19457557797431946,1.3009333610534668,0.8705396056175232,0.024558337405323982,0.0,0.05618332698941231,1.3106296062469482,3.1103289127349854,1.6422213315963745,2.1957638263702393,3.1031384468078613
2,K784,SILU,1,0.10833333333333334,0.8266770839691162,0.5013360977172852,1.0,0.004659576807171106,0.055222105234861374,0.5248033404350281,0.08464166522026062,0.0,0.1830916851758957,-0.03214578703045845,2.0169618129730225,0.9398891925811768,0.00930000003427267,0.0,0.014066667295992374,2.041376829147339,3.363161563873291,1.7037277221679688,2.269279718399048,3.353611946105957
2,K107,GELU,1,0.10833333333333334,0.8599687218666077,0.41196146607398987,1.0,0.002215891145169735,-0.17586243152618408,0.47534850239753723,0.13224168121814728,0.000699999975040555,0.3174166977405548,-0.16649508476257324,1.3892251253128052,0.8933318853378296,0.020733332261443138,0.0,0.04491666704416275,1.4044123888015747,3.122246026992798,1.6444512605667114,2.237985372543335,3.1150619983673096
2,K107,SILU,1,0.10833333333333334,0.8276354074478149,0.4990549683570862,1.0,0.005167260300368071,-0.059137050062417984,0.5049309134483337,0.09136667102575302,0.0,0.2039666622877121,-0.1368246227502823,1.7320835590362549,0.9039981961250305,0.01275833323597908,0.0,0.01759166643023491,1.7474093437194824,3.4355156421661377,1.7169170379638672,2.2494704723358154,3.4261550903320312
0,RL,LR,2,0.11083333333333334,0.7877916693687439,0.6255154609680176,1.0,0.0019524566596373916,-2.0178580284118652,0.23186498880386353,0.0,0.0,0.0,-1.909241795539856,0.5167821645736694,0.7104324102401733,0.0,0.0,0.0,0.5310550332069397,4.1500349044799805,2.154078722000122,4.187497615814209,4.131255149841309
0,RL,ELU1,2,0.11083333333333334,0.7601145505905151,0.7170394062995911,1.0,0.004009939264506102,-1.7200137376785278,0.3821205198764801,0.25494998693466187,0.0,0.0,-1.7422758340835571,0.15893730521202087,0.7199082374572754,0.032733336091041565,0.0,0.0,0.24035723507404327,4.462159156799316,1.9314253330230713,2.621976613998413,4.448890209197998
0,RL,R,2,0.11083333333333334,0.6542916893959045,0.9587391018867493,0.9191666841506958,0.24401994049549103,-2.676133394241333,0.05347499996423721,0.9465250372886658,0.9465250372886658,0.0,-2.6993284225463867,0.34940674901008606,0.6389000415802002,0.3610999584197998,0.3610999584197998,0.0,0.33854880928993225,2.939014196395874,2.3694474697113037,5.110234260559082,2.9092459678649902
0,RL,GELU,2,0.11083333333333334,0.8578228950500488,0.4485846757888794,1.0,0.0020780633203685284,-2.8067049980163574,0.0670379176735878,0.5974166989326477,0.07530833035707474,0.8306915760040283,-2.8229970932006836,1.1431620121002197,0.9297601580619812,0.015683332458138466,1.6666666851961054e-05,0.03604166582226753,1.1229689121246338,3.9086687564849854,2.7029244899749756,4.033729553222656,3.8789234161376953
0,RL,SILU,2,0.11083333333333334,0.8584479093551636,0.4427971839904785,1.0,0.0007296919939108193,-2.5480382442474365,0.10427526384592056,0.32139164209365845,0.0,0.6962583065032959,-2.519124984741211,1.1208887100219727,0.8466673493385315,0.01385833416134119,0.0,0.01874166540801525,1.1468738317489624,4.293485641479492,2.4359371662139893,3.6305816173553467,4.265413284301758
0,PM,LR,2,0.11916666666666667,0.9928125143051147,0.029346225783228874,1.0,5.161245644558221e-05,-0.6457318663597107,0.4244649410247803,0.0,0.0,0.0,-0.506443977355957,1.6251660585403442,0.7555150389671326,0.0,0.0,0.0,1.6043424606323242,2.1387572288513184,1.3063980340957642,1.7547597885131836,2.117318630218506
0,PM,ELU1,2,0.11916666666666667,0.9922499656677246,0.033097125589847565,1.0,5.960226189927198e-05,-0.2862423360347748,0.6435380578041077,0.04545833542943001,0.0,0.0,-0.27655869722366333,0.5431352853775024,0.6766793131828308,0.11767502129077911,1.6666666851961054e-05,0.0,0.5862888097763062,2.015636920928955,1.2898858785629272,1.6051281690597534,2.001749277114868
0,PM,R,2,0.11916666666666667,0.9935520887374878,0.026356523856520653,1.0,4.354953853180632e-05,-0.44615450501441956,0.3802083730697632,0.6197917461395264,0.6197917461395264,0.0,-0.5090767741203308,1.6216859817504883,0.7231333255767822,0.2768666744232178,0.2768666744232178,0.0,1.9174540042877197,1.9949886798858643,1.309477686882019,1.8947311639785767,1.9707342386245728
0,PM,GELU,2,0.11916666666666667,0.9938749670982361,0.024997415021061897,1.0,3.502090839901939e-05,-0.2687888443470001,0.41389551758766174,0.1920499950647354,0.0029083334375172853,0.4234749972820282,-0.16297440230846405,1.7116539478302002,0.7709614634513855,0.0728333368897438,0.006441666278988123,0.1458750218153,1.8569802045822144,2.0471184253692627,1.3086583614349365,1.7339426279067993,2.030749797821045
0,PM,SILU,2,0.11916666666666667,0.9929062128067017,0.02864937297999859,1.0,3.6765733966603875e-05,0.12258516252040863,0.5215815901756287,0.10067500174045563,0.0,0.24314166605472565,0.35925155878067017,1.894805908203125,0.7577875256538391,0.06620833277702332,0.0,0.13575834035873413,2.0354814529418945,2.1481680870056152,1.2851208448410034,1.6774719953536987,2.127146005630493
0,K784,LR,2,0.11083333333333334,0.7611562609672546,0.6878041625022888,1.0,0.0024148772936314344,-1.750271201133728,0.22509998083114624,0.0,0.0,0.0,-1.4464406967163086,0.6875371336936951,0.7696149945259094,0.0,0.0,0.0,0.699415922164917,4.074330806732178,2.1565589904785156,4.201474666595459,4.062542915344238
0,K784,ELU1,2,0.11083333333333334,0.7120624780654907,0.8493276834487915,1.0,0.0036361338570713997,-1.615060567855835,0.4074106216430664,0.2602750062942505,0.0,0.0,-1.6439855098724365,0.016981275752186775,0.6721363067626953,0.08734167367219925,0.0,0.0,0.17386625707149506,4.419337272644043,1.975805640220642,2.6944966316223145,4.407134056091309
0,K784,GELU,2,0.11083333333333334,0.8831250071525574,0.37041983008384705,1.0,0.0008513783686794341,-2.26979398727417,0.05518677830696106,0.4972083568572998,0.02445833384990692,0.8103250861167908,-2.0790393352508545,0.7050607204437256,0.8473924398422241,0.01628333516418934,0.0,0.03330833092331886,0.7019222974777222,3.6479246616363525,2.9100325107574463,4.445980072021484,3.630000591278076
0,K784,SILU,2,0.11083333333333334,0.878083348274231,0.38169223070144653,1.0,0.001412298297509551,-2.675243854522705,0.06198596581816673,0.3185083270072937,0.0,0.7401000261306763,-2.5320019721984863,1.0512187480926514,0.8718684315681458,0.006624999456107616,0.0,0.007366666104644537,1.0485223531723022,4.317107200622559,2.5882976055145264,3.794891357421875,4.291686058044434
0,K107,GELU,2,0.11083333333333334,0.8777395486831665,0.3938131332397461,1.0,0.0013742033625021577,-2.4320597648620605,0.05100158229470253,0.5236167311668396,0.03775833547115326,0.8212667107582092,-2.1537246704101562,0.5485999584197998,0.7780584692955017,0.02762500010430813,1.6666666851961054e-05,0.06079166755080223,0.5587288737297058,3.882908582687378,2.872037887573242,4.616057872772217,3.8626797199249268
0,K107,SILU,2,0.11083333333333334,0.863979160785675,0.42297089099884033,1.0,0.001015041721984744,-2.5848817825317383,0.07663528621196747,0.3126583397388458,0.0,0.7235082983970642,-2.562047004699707,1.07651948928833,0.8623784780502319,0.00964166596531868,0.0,0.012341666966676712,1.0468604564666748,4.45829963684082,2.501361846923828,3.743457794189453,4.432950973510742
1,RL,LR,2,0.1125,0.7792291641235352,0.656965434551239,1.0,0.0027834412176162004,-2.3353383541107178,0.2003200203180313,0.0,0.0,0.0,-2.1907787322998047,0.5688982009887695,0.7393075823783875,0.0,0.0,0.0,0.5676860809326172,4.176772594451904,2.123731851577759,4.188658237457275,4.160697937011719
1,RL,ELU1,2,0.1125,0.7596666812896729,0.7157068848609924,1.0,0.0024439983535557985,-1.4523048400878906,0.4325970709323883,0.2280416637659073,0.0,0.0,-1.4580025672912598,0.24684292078018188,0.7194394469261169,0.05678333714604378,0.0,0.0,0.37038856744766235,4.249387264251709,1.940175175666809,2.687366008758545,4.2394795417785645
1,RL,R,2,0.1125,0.631906270980835,1.0362915992736816,0.9133333563804626,0.2732311189174652,-2.670121431350708,0.05010000243782997,0.9498999118804932,0.9498999118804932,0.0,-2.796571731567383,0.33207932114601135,0.6482833027839661,0.35171663761138916,0.35171663761138916,0.0,0.3501530885696411,2.9002795219421387,2.243947744369507,5.108583450317383,2.8751213550567627
1,RL,GELU,2,0.1125,0.8650520443916321,0.42282721400260925,1.0,0.0019630221650004387,-2.6092636585235596,0.060386743396520615,0.5663917064666748,0.05454166978597641,0.8248583078384399,-2.60609769821167,1.1820459365844727,0.9626104831695557,0.011175001040101051,1.6666666851961054e-05,0.02485833130776882,1.1912407875061035,3.822000741958618,2.8769307136535645,4.103226661682129,3.802309036254883
1,RL,SILU,2,0.1125,0.854645848274231,0.45535528659820557,1.0,0.00090801838086918,-2.6998488903045654,0.09557151049375534,0.3358166813850403,0.0,0.7153083682060242,-2.6820247173309326,0.9989245533943176,0.8225830793380737,0.01613333448767662,0.0,0.02133333496749401,1.0020289421081543,4.213007926940918,2.472597360610962,3.657271146774292,4.186685562133789
1,PM,LR,2,0.11416666666666667,0.9926770925521851,0.02870582602918148,1.0,5.10259487782605e-05,-1.1874127388000488,0.3422200083732605,0.0,0.0,0.0,-1.1879011392593384,1.475780963897705,0.7366374731063843,0.0,0.0,0.0,1.5988943576812744,2.130784749984741,1.3750197887420654,1.8252629041671753,2.1088106632232666
1,PM,ELU1,2,0.11416666666666667,0.9926249980926514,0.030918920412659645,1.0,5.445082933874801e-05,-0.6162264943122864,0.5615249872207642,0.08138334006071091,0.0,0.0,-0.5902854204177856,0.8854663372039795,0.7153142690658569,0.09062500298023224,0.0,0.0,0.8604313135147095,2.0550639629364014,1.2936550378799438,1.6309665441513062,2.042862892150879
1,PM,R,2,0.11416666666666667,0.992843747138977,0.028593922033905983,1.0,5.237579534878023e-05,-1.141826868057251,0.27969998121261597,0.7203000783920288,0.7203000783920288,0.0,-1.1131904125213623,1.4633411169052124,0.685158371925354,0.3148416578769684,0.3148416578769684,0.0,1.968863606452942,2.0897741317749023,1.312339425086975,1.8174329996109009,2.0671937465667725
1,PM,GELU,2,0.11416666666666667,0.9930624961853027,0.024967040866613388,1.0,3.468593058642e-05,-0.6409565210342407,0.37210872769355774,0.26850003004074097,0.017016666010022163,0.48646676540374756,-0.31129634380340576,1.9124197959899902,0.7904956936836243,0.05872500315308571,0.0017166666220873594,0.12749166786670685,1.8943374156951904,2.1055431365966797,1.3053008317947388,1.7220306396484375,2.0847280025482178
1,PM,SILU,2,0.11416666666666667,0.9930312633514404,0.025442032143473625,1.0,3.0241808417486027e-05,-0.38710325956344604,0.4229893386363983,0.14153333008289337,0.0,0.350641667842865,-0.14833706617355347,2.0895769596099854,0.7831009030342102,0.05232501029968262,0.0,0.11132500320672989,2.132359504699707,2.1921169757843018,1.319726824760437,1.6904972791671753,2.171238422393799
1,K784,LR,2,0.1125,0.765010416507721,0.6765566468238831,1.0,0.002030652016401291,-1.8112775087356567,0.2191074937582016,0.0,0.0,0.0,-1.546546220779419,0.6674870252609253,0.785942554473877,0.0,0.0,0.0,0.6356021761894226,3.924933671951294,2.1095850467681885,4.067712306976318,3.913133144378662
